class,freq_hz,H_db_mean,H_db_std
Cargo,15906.25,-2.243402108812817,3.650576745759768
Cargo,15937.5,-2.4306098633865827,3.9210974524954656
Cargo,15968.75,-2.567889494323578,4.126782703661594
Cargo,16000.0,-2.619261715004838,4.205486847331183
Passengership,0.0,-0.17314887039920981,0.722772966672903
Passengership,31.25,-0.7024506386530849,0.9424647384077163
Passengership,62.5,-0.22067060518298726,0.7287683426003538
Passengership,93.75,-0.03405936676808507,0.6011562407582497
Passengership,125.0,-1.3905910652053053,1.6739516913176635
Passengership,156.25,-1.768986611282375,1.940681185241763
Passengership,187.5,-0.6936540512696026,2.329349590831008
Passengership,218.75,0.7041447422979384,2.1227183565987944
Passengership,250.0,1.0978874472828672,1.459108028968757
Passengership,281.25,0.9443442782183175,1.4808317558762694
Passengership,312.5,1.0615083227288884,1.656560214192366
Passengership,343.75,0.9805817649499534,1.5732848932043138
Passengership,375.0,1.0101733768846752,2.3974942426173635
Passengership,406.25,49.44970325255612,99.45566722827395
Passengership,437.5,1.3603828572898258,2.486888110253337
Passengership,468.75,0.7795057892845174,2.721567698723927
Passengership,500.0,0.299677268657912,2.8383908537713607
Passengership,531.25,0.8287644495863041,3.271758316594418
Passengership,562.5,2.0028089016719446,3.4252283418928493
Passengership,593.75,2.3182121316238367,3.549547171025538
Passengership,625.0,2.1522063675972682,3.2827907646926993
Passengership,656.25,1.690019451417141,3.0645693680256323
Passengership,687.5,1.4996802147091757,2.7188507573936667
Passengership,718.75,1.1043102113853647,2.798960183003446
Passengership,750.0,0.9490856957066602,3.213227432224606
Passengership,781.25,1.252593955740775,3.3800397171797054
Passengership,812.5,1.4064012187458708,3.3051827731270422
Passengership,843.75,0.9800259149150718,2.913942895488782
Passengership,875.0,0.8375553861331928,2.756702096975902
Passengership,906.25,1.0159929214843717,2.5101238232647867
Passengership,937.5,1.2442687455313224,2.3083440426216058
Passengership,968.75,1.4307816246440392,2.393065529413484
Passengership,1000.0,1.2827964194129449,2.712801729777441
Passengership,1031.25,1.208002507483067,2.780220647012965
Passengership,1062.5,1.2606885226642084,2.8766471401539366
Passengership,1093.75,1.011258795384936,3.1359033616704513
Passengership,1125.0,0.8652091164396498,3.611449715234225
Passengership,1156.25,0.8419455643301218,3.7799381131425185
Passengership,1187.5,0.8388526770925285,3.7870725027577232
Passengership,1218.75,0.7261698125544802,3.9054847185836468
Passengership,1250.0,0.5430808259635972,3.844188384583167
Passengership,1281.25,0.3218529295622627,4.1278493554230185
Passengership,1312.5,-0.2846973319307803,4.502762616433926
Passengership,1343.75,0.09883764843835943,4.033146308607991
Passengership,1375.0,0.8108199182029192,4.068423115770321
Passengership,1406.25,1.0921224344159395,4.161321402608114
Passengership,1437.5,1.582706270627232,5.471029177737462
Passengership,1468.75,4.167937314230001,10.252484527721457
Passengership,1500.0,2.0097868500713263,6.7272014050701765
Passengership,1531.25,1.4122586007068496,5.829175716097862
Passengership,1562.5,1.5469337580438207,6.666129483873971
Passengership,1593.75,1.606126071026018,7.234991665311683
Passengership,1625.0,1.5138171614693579,7.161168640175373
Passengership,1656.25,1.5196272903232304,7.029887967449712
Passengership,1687.5,1.683667709998156,7.154479763468824
Passengership,1718.75,2.7566358777300644,9.07428359551774
Passengership,1750.0,42.76196467667827,88.51170415871027
Passengership,1781.25,42.1388583238021,88.34731566307235
Passengership,1812.5,41.57302093123589,88.15233722249182
Passengership,1843.75,40.945706657645715,87.85576716677612
Passengership,1875.0,40.42003299798398,87.50669373397885
Passengership,1906.25,40.06764058619949,87.14418627906126
Passengership,1937.5,39.670620142178606,86.87238213137465
Passengership,1968.75,39.70252218331331,86.50326766669245
Passengership,2000.0,39.742225111688164,86.37473020849197
Passengership,2031.25,39.673925058775176,86.3367156233803
Passengership,2062.5,39.622942627200025,86.07750938716782
Passengership,2093.75,39.317545801250404,86.09272660653292
Passengership,2125.0,39.071014414878924,86.07586984971704
Passengership,2156.25,39.18255404313852,85.76985511358957
Passengership,2187.5,39.347477647839234,85.4981728146302
Passengership,2218.75,39.49910020145684,84.96260371312054
Passengership,2250.0,39.50773529346263,84.63677698000537
Passengership,2281.25,39.579264469262206,84.55752344913724
Passengership,2312.5,39.71245795371799,84.30415253711944
Passengership,2343.75,1.9548459812023242,8.904667105576886
Passengership,2375.0,1.0314307858524727,7.430005002745698
Passengership,2406.25,0.9467931078174256,7.263892444132344
Passengership,2437.5,1.2673977017256353,7.6465152567461425
Passengership,2468.75,1.2503301622094893,7.437143590783288
Passengership,2500.0,1.6585482425998248,7.490104850159222
Passengership,2531.25,39.53908787255459,82.58709370764161
Passengership,2562.5,39.34921563036992,82.3838576461389
Passengership,2593.75,39.303107278652256,81.97035344867155
Passengership,2625.0,39.03697426997403,81.52140118289925
Passengership,2656.25,38.77873061805519,81.18096620426232
Passengership,2687.5,38.49735959647972,80.68070492141062
Passengership,2718.75,38.18262477528894,80.40394275389076
Passengership,2750.0,38.135031682989485,80.19154391553978
Passengership,2781.25,1.7197951869410288,7.825215004808512
Passengership,2812.5,1.6063658031211272,7.348275468201257
Passengership,2843.75,1.1837120516503343,6.3374460904736685
Passengership,2875.0,1.0280108874911145,5.997233550067126
Passengership,2906.25,0.7742991083688555,5.390994086202309
Passengership,2937.5,0.14767958372411036,4.650636588940861
Passengership,2968.75,-0.2890699910511504,4.392820603486256
Passengership,3000.0,-0.12971619125054912,4.755878203692689
Passengership,3031.25,0.20522620796719782,5.015212604367363
Passengership,3062.5,0.28971430398293885,4.8154825258354
Passengership,3093.75,0.2661960320008877,4.696171637345594
Passengership,3125.0,0.2059686705206462,4.7449496462806
Passengership,3156.25,0.08052272984389768,4.757896946051913
Passengership,3187.5,0.20205576757951338,4.896639242648674
Passengership,3218.75,0.4232738175553307,4.9516142841757205
Passengership,3250.0,-0.012612163412770761,4.121422440806992
Passengership,3281.25,-0.00215208771145724,3.855419347990674
Passengership,3312.5,0.015960157992159864,3.5947897851058794
Passengership,3343.75,-0.05438140183494746,3.377151773325868
Passengership,3375.0,-0.10231938833856472,3.390466020298238
Passengership,3406.25,-0.109921900033766,3.513927185187495
Passengership,3437.5,-0.12108121256144053,3.5623685466503456
Passengership,3468.75,-0.345016822789863,3.4132625541424426
Passengership,3500.0,-0.43661047737684794,3.478272027168986
Passengership,3531.25,-0.35272785678538526,3.7725852547610477
Passengership,3562.5,-0.16324228722229014,3.9824278877000108
Passengership,3593.75,-0.07104617483450411,4.022848006491457
Passengership,3625.0,-0.1725033528710125,3.9801748397140058
Passengership,3656.25,-0.255332082316584,4.093328044985274
Passengership,3687.5,-0.219448689908939,4.198373294501932
Passengership,3718.75,-0.06270358596429473,4.056477404652843
Passengership,3750.0,0.10788706330210415,3.915646690341415
Passengership,3781.25,0.12634167361421397,3.7181411618114266
Passengership,3812.5,0.1925683169336942,3.5209418440430937
Passengership,3843.75,0.14047052777919405,3.5255492097803383
Passengership,3875.0,0.15627632241256956,3.6159433060305397
Passengership,3906.25,0.23156964768271243,3.599089274611809
Passengership,3937.5,0.28562176549077073,3.585885760292352
Passengership,3968.75,0.35422524761392876,3.4665459222039576
Passengership,4000.0,0.4041542732763457,3.420004913132366
Passengership,4031.25,0.42961895196799266,3.462502044276638
Passengership,4062.5,0.49275906056358093,3.426246013692244
Passengership,4093.75,0.5344662342845453,3.3944460856602543
Passengership,4125.0,0.608324648780686,3.3743460510765635
Passengership,4156.25,0.5888089512476562,3.4188091640097698
Passengership,4187.5,0.40952389195342426,3.36953472548665
Passengership,4218.75,0.31437247503450305,3.380289367921851
Passengership,4250.0,0.3387084694456536,3.4362836469787235
Passengership,4281.25,0.22575294595733592,3.5087354019661205
Passengership,4312.5,0.1566937321537792,3.550701427387273
Passengership,4343.75,0.18400533040135994,3.51873098406893
Passengership,4375.0,0.2119923381349885,3.6066126976742994
Passengership,4406.25,0.2877259785853089,3.6129332840017274
Passengership,4437.5,0.3548344209253033,3.691685447077365
Passengership,4468.75,0.37928148281277185,3.814672651214933
Passengership,4500.0,0.3823263709512784,3.8552543404604216
Passengership,4531.25,0.44135340735188394,3.828973684337617
Passengership,4562.5,0.5073041556730035,3.7940068922911734
Passengership,4593.75,0.7348166151267792,4.0060296217806695
Passengership,4625.0,0.6563164112793911,3.866264813784556
Passengership,4656.25,0.722824186268272,3.850027104763072
Passengership,4687.5,0.606521072452749,3.847012599488669
Passengership,4718.75,0.3773873318036202,3.600946139826527
Passengership,4750.0,0.3072761544944888,3.637022725387643
Passengership,4781.25,0.35965138771122895,3.830952647872423
Passengership,4812.5,0.37121276513578044,3.845339659762443
Passengership,4843.75,0.5557166187823722,3.833949207159681
Passengership,4875.0,0.5992838122939979,3.5343936945941223
Passengership,4906.25,0.47028051355768075,3.2839207202410234
Passengership,4937.5,0.3155302756943882,3.145054772634223
Passengership,4968.75,0.21545991619433566,3.0995585757989437
Passengership,5000.0,0.09436050019339906,3.193868207047633
Passengership,5031.25,0.09533795903112004,3.1718087468825003
Passengership,5062.5,0.1406918563066202,3.2377515794899465
Passengership,5093.75,0.1131271229570813,3.223378500676844
Passengership,5125.0,0.18591297919106414,3.2757863469644217
Passengership,5156.25,0.24324456804983555,3.404368071896761
Passengership,5187.5,0.28403099232768764,3.4211809443424825
Passengership,5218.75,0.21557954269278606,3.4304772641230312
Passengership,5250.0,0.043281613374966055,3.3247177034764177
Passengership,5281.25,-0.09500640973405425,3.428655978541637
Passengership,5312.5,-0.1572981925570261,3.514897600373826
Passengership,5343.75,-0.1666463619364062,3.382990696519567
Passengership,5375.0,-0.030610282895754803,3.326229055893301
Passengership,5406.25,0.02130739816298406,3.460373681182525
Passengership,5437.5,-0.039500772237087124,3.5808041914550905
Passengership,5468.75,-0.14907516329229664,3.5693587922040413
Passengership,5500.0,-0.12149364364217385,3.5828363024534147
Passengership,5531.25,-0.09433211038150509,3.7923217853977533
Passengership,5562.5,0.12847952917177505,4.05831485921129
Passengership,5593.75,0.38606467912752185,4.365728088739784
Passengership,5625.0,0.4504630758116396,4.535701121673081
Passengership,5656.25,0.63606221298654,4.968569651552741
Passengership,5687.5,1.0494820206359097,5.953621855217013
Passengership,5718.75,1.0914670488091738,6.501124589094319
Passengership,5750.0,0.9512923930579434,6.531651602399343
Passengership,5781.25,0.9407673799266274,6.38022854615996
Passengership,5812.5,1.029961174682479,6.3191199790982
Passengership,5843.75,0.9326605823824806,5.813448658864004
Passengership,5875.0,0.7530831548993009,5.360540696342961
Passengership,5906.25,0.5900051545872907,5.2214988293672935
Passengership,5937.5,0.5453537933050027,5.249573941532385
Passengership,5968.75,0.6006229825450915,5.24116516641169
Passengership,6000.0,0.6524516417121096,5.20857268930437
Passengership,6031.25,0.6136757139807318,5.208522363700496
Passengership,6062.5,0.5699377330657218,5.398132744442327
Passengership,6093.75,0.45733799671392783,5.461506657385584
Passengership,6125.0,0.5568653185580184,5.536835991111027
Passengership,6156.25,0.7366597399192674,5.60877350117498
Passengership,6187.5,0.5892919998698908,5.38369982949366
Passengership,6218.75,0.341451556857406,5.095832515618041
Passengership,6250.0,0.29568337170927367,4.87203398329697
Passengership,6281.25,0.45872551217955027,4.976800169644855
Passengership,6312.5,0.49746831863605256,5.000618176093702
Passengership,6343.75,0.5554770170823294,5.0880192374311495
Passengership,6375.0,0.6664615963812167,5.544041727474202
Passengership,6406.25,0.578108637081525,5.383099243235764
Passengership,6437.5,0.4328540711146672,5.137329519874893
Passengership,6468.75,0.44793478417260263,5.460539879187921
Passengership,6500.0,0.5326019809920728,5.740930288924196
Passengership,6531.25,0.5110819805641141,5.615903699973487
Passengership,6562.5,0.3704701339998938,5.603277805371506
Passengership,6593.75,0.5943166164955305,6.377272069064996
Passengership,6625.0,0.8425467083944833,6.456537980708972
Passengership,6656.25,0.8081712997706653,6.322032012912196
Passengership,6687.5,0.8288693350345108,6.288423114956162
Passengership,6718.75,0.8811414939468012,6.277266038891797
Passengership,6750.0,0.9644086436607587,6.605330856350831
Passengership,6781.25,1.0680847404449467,6.718827697871232
Passengership,6812.5,1.1518432852989784,6.692072767256991
Passengership,6843.75,0.9962916784991398,6.509004681391437
Passengership,6875.0,1.0691114174266758,6.99376500892452
Passengership,6906.25,0.9030360645486922,6.860713507872644
Passengership,6937.5,0.7551291231294727,6.294823473334702
Passengership,6968.75,0.7960941336624213,6.010840638030739
Passengership,7000.0,0.9438552411545234,6.112540283401644
Passengership,7031.25,1.0493049314207883,6.014053339271709
Passengership,7062.5,1.062804196008574,6.068649897462604
Passengership,7093.75,0.9607464811648061,5.903683179894179
Passengership,7125.0,0.8326613771215442,5.579047203474797
Passengership,7156.25,0.6324827978234214,5.3299846112344085
Passengership,7187.5,0.542467990398111,4.933678039319845
Passengership,7218.75,0.47204997877931315,4.897626348981555
Passengership,7250.0,0.4314412530837249,4.834221306171432
Passengership,7281.25,0.33043161961398654,4.7918606032100906
Passengership,7312.5,0.17311858088905685,4.854835288949841
Passengership,7343.75,0.14490984936559193,4.7578852384956285
Passengership,7375.0,0.05093503953691843,4.899663103981892
Passengership,7406.25,-0.07749181828007234,5.013383202652058
Passengership,7437.5,-0.1803922513876775,4.969469932215967
Passengership,7468.75,-0.19442921788079476,5.03974581392183
Passengership,7500.0,-0.08151739751022058,4.8818654236939025
Passengership,7531.25,-0.06279057197704578,5.0862658868097865
Passengership,7562.5,-0.11557949151500942,5.186441297762613
Passengership,7593.75,-0.16599407295940077,5.055521708378287
Passengership,7625.0,-0.3151815540241706,5.1974845317768015
Passengership,7656.25,-0.3273197442377175,5.23707613713706
Passengership,7687.5,-0.3594244326836288,5.341265852249499
Passengership,7718.75,-0.3712256350285533,5.355251216967443
Passengership,7750.0,-0.2394040119068793,5.681426306923433
Passengership,7781.25,-0.010194210776933587,5.884793165443462
Passengership,7812.5,0.0015731583748210154,6.064056567913359
Passengership,7843.75,0.00880342410259689,6.343289538609124
Passengership,7875.0,0.023465883534890784,6.515467753982574
Passengership,7906.25,0.32211114540276375,7.527168939648053
Passengership,7937.5,0.7076202602571456,8.185482781108966
Passengership,7968.75,0.6004045364231979,7.670564452980453
Passengership,8000.0,0.7034556314090458,8.106769547258496
Passengership,8031.25,27.419604318985478,61.14922950153505
Passengership,8062.5,27.34067417302726,61.158578602711124
Passengership,8093.75,4.342855211489466,15.737145623195257
Passengership,8125.0,27.109762496917078,61.24149440476374
Passengership,8156.25,26.69677904411615,61.187081934319465
Passengership,8187.5,26.51466140458179,61.17920816449518
Passengership,8218.75,26.445781997123987,61.17337318049662
Passengership,8250.0,26.471329910719778,60.9794947370742
Passengership,8281.25,26.240567061223793,60.78844095667267
Passengership,8312.5,25.911290798408203,60.620038121244264
Passengership,8343.75,25.824962463976256,60.4303205914815
Passengership,8375.0,25.88413718366603,60.29126947566773
Passengership,8406.25,25.758309326320266,60.31607096344144
Passengership,8437.5,25.767073055018255,60.3489442869105
Passengership,8468.75,25.659718178206514,60.46856962781559
Passengership,8500.0,25.62346036182273,60.47849596517861
Passengership,8531.25,25.630088753668502,60.30630931241043
Passengership,8562.5,25.475574804396324,60.24746128771608
Passengership,8593.75,25.374206115982776,60.28662535805138
Passengership,8625.0,25.528764982901574,60.134774771396465
Passengership,8656.25,25.645771053799688,59.92635901602625
Passengership,8687.5,0.30746298873151956,10.013916067678164
Passengership,8718.75,-0.7071651627557829,8.188147122867145
Passengership,8750.0,-0.9423171189890598,7.359045360591934
Passengership,8781.25,-0.6450107606600786,7.6059876367105215
Passengership,8812.5,-0.5749974349087775,7.293736094232759
Passengership,8843.75,-0.4728807334645957,7.468566684657444
Passengership,8875.0,-0.3677770211399686,7.629433521532578
Passengership,8906.25,-0.2513951799686396,7.57305835930206
Passengership,8937.5,-0.2914518851420848,7.348410769456523
Passengership,8968.75,-0.42107248533719377,6.893075541413418
Passengership,9000.0,-0.33572112175625063,7.185010555325744
Passengership,9031.25,-0.31164229382084524,7.115175266726428
Passengership,9062.5,-0.5177304984911301,6.675327942478787
Passengership,9093.75,-0.5812165066914374,6.701901535196038
Passengership,9125.0,-0.5919636386858294,6.679898897010775
Passengership,9156.25,-0.48390521442026974,6.5722132940802
Passengership,9187.5,-0.04518183574604615,7.047191618136112
Passengership,9218.75,0.0833735911739594,6.755861243170196
Passengership,9250.0,-0.014715313517609551,6.174646972490468
Passengership,9281.25,0.09640589132430791,6.046826120888327
Passengership,9312.5,0.3535709738788158,6.5694492120336045
Passengership,9343.75,1.0213808388788799,7.945538610545226
Passengership,9375.0,2.5474759218537932,10.765527830320673
Passengership,9406.25,25.967963310425148,56.97027329220101
Passengership,9437.5,25.591261500641615,57.020365054146076
Passengership,9468.75,25.440498716474842,56.86568320322676
Passengership,9500.0,25.42405528649002,56.61176483192285
Passengership,9531.25,25.144770281785917,56.40968908306361
Passengership,9562.5,24.78024997403924,56.27293218873177
Passengership,9593.75,24.69996100099909,56.07651643621597
Passengership,9625.0,24.8232579209906,56.055496154976986
Passengership,9656.25,24.965822095707644,56.1735913458397
Passengership,9687.5,25.393036799271194,56.077206973698786
Passengership,9718.75,1.5608572038882347,9.054322153134242
Passengership,9750.0,0.7815041896511674,7.943355992265591
Passengership,9781.25,0.14637428417559312,6.813187283394448
Passengership,9812.5,-0.13095496100027498,5.963763443051244
Passengership,9843.75,-0.5852587248961025,5.371796449676294
Passengership,9875.0,-1.1538626693089036,4.951639281588629
Passengership,9906.25,-1.2339229390022535,4.594720844858079
Passengership,9937.5,-1.3103816862406794,4.391452343314645
Passengership,9968.75,-1.3801929387752228,4.298498228310599
Passengership,10000.0,-1.3288135585726215,4.148166297846045
Passengership,10031.25,-1.5085909084764537,4.245215780516469
Passengership,10062.5,-1.683873190734922,4.233677675749506
Passengership,10093.75,-1.801650944865554,4.336360357582998
Passengership,10125.0,-1.8893396198910781,4.500463911623794
Passengership,10156.25,-1.9454575989773104,4.699013651214554
Passengership,10187.5,-2.013300994647113,4.960274675721775
Passengership,10218.75,-1.9395679039042033,5.229573924835771
Passengership,10250.0,-1.8798402479199479,5.068202454842556
Passengership,10281.25,-1.9088098332477543,4.8672105083809605
Passengership,10312.5,-1.956545630843299,4.912345428737315
Passengership,10343.75,-2.0901704909294594,4.8986040921630325
Passengership,10375.0,-2.314730706981572,4.896553135171073
Passengership,10406.25,-2.633539884993266,5.027197228426699
Passengership,10437.5,-2.7917103965014904,5.064331133489671
Passengership,10468.75,-2.85097309535725,5.206955455713425
Passengership,10500.0,-2.9012845184342915,5.345018925322461
Passengership,10531.25,-2.9122907713650314,5.33694949008576
Passengership,10562.5,-2.8357614020909976,5.3580764568840005
Passengership,10593.75,-2.721471187467432,5.389317993420712
Passengership,10625.0,-2.5593008948007907,5.408326307138941
Passengership,10656.25,-2.29704120953537,5.392354712522841
Passengership,10687.5,-2.0119739136346495,5.291150371589967
Passengership,10718.75,-1.709448303427991,5.357526751821577
Passengership,10750.0,-1.5490676688764204,5.499940508297355
Passengership,10781.25,-1.4684752117412991,5.441762310695364
Passengership,10812.5,-1.298752596130115,5.370657356354145
Passengership,10843.75,-1.1744964205122712,5.3660953817720864
Passengership,10875.0,-0.9344989055994393,5.158596982268298
Passengership,10906.25,-0.6133682334466115,5.040487937169513
Passengership,10937.5,-0.3039238624843293,5.043574069065396
Passengership,10968.75,-0.14095415850972265,5.07610386257372
Passengership,11000.0,-0.03414933589628026,5.0769907597632455
Passengership,11031.25,0.08062951855441014,4.844745301528244
Passengership,11062.5,0.06062136615782556,4.777826159189904
Passengership,11093.75,0.029232507843742362,4.699429700537998
Passengership,11125.0,0.008691804723453257,4.7329342376160835
Passengership,11156.25,-0.012679526419186526,4.918656493467444
Passengership,11187.5,0.07393698134187066,5.378423669798809
Passengership,11218.75,0.13664029728844201,5.790305152050372
Passengership,11250.0,0.3243147965136095,6.309567277738567
Passengership,11281.25,0.2812285742882471,6.550483601826958
Passengership,11312.5,0.5756980807190457,7.693566168889324
Passengership,11343.75,22.734214669696577,51.049885199072094
Passengership,11375.0,22.401414376026057,50.95928765720698
Passengership,11406.25,22.199749980798536,50.868272436040506
Passengership,11437.5,21.98653150271727,50.844417595919985
Passengership,11468.75,21.894256925275634,50.942347209637816
Passengership,11500.0,21.94101765322361,50.74185127470999
Passengership,11531.25,21.981911112516595,50.573425202781664
Passengership,11562.5,21.83971610165903,50.57749140155488
Passengership,11593.75,21.760602870767276,50.676847806296315
Passengership,11625.0,21.590714099942893,50.595193811640094
Passengership,11656.25,21.372134826979085,50.510168190279416
Passengership,11687.5,21.44719530423922,50.29413444924746
Passengership,11718.75,0.9895104017143762,10.48945301863943
Passengership,11750.0,21.15238627868009,50.11069087302196
Passengership,11781.25,20.728799975414574,50.07825919577581
Passengership,11812.5,20.32396493959318,50.2691846297879
Passengership,11843.75,20.157784167177695,50.245956568962704
Passengership,11875.0,20.250235974256178,50.16770735493151
Passengership,11906.25,-0.029024394068172567,10.940009037357685
Passengership,11937.5,-0.9819805133819518,9.331552435773087
Passengership,11968.75,-1.0505716457797643,9.47075555305027
Passengership,12000.0,-1.2529899570543548,9.42488655514189
Passengership,12031.25,-1.3110177230159534,9.449460084748548
Passengership,12062.5,-1.7653805065598598,8.641901348234953
Passengership,12093.75,-2.0439869505763637,8.302056112454904
Passengership,12125.0,-2.000470133996725,8.55732547775576
Passengership,12156.25,-1.8343441069521949,8.616237486118257
Passengership,12187.5,-1.9846501307567341,7.98876685512526
Passengership,12218.75,-1.997266784718434,7.582669045402312
Passengership,12250.0,-2.0680673118368613,7.577587696366089
Passengership,12281.25,-2.1087463651472005,7.34300551768227
Passengership,12312.5,-1.970762210160047,6.861138074126082
Passengership,12343.75,-1.9716674915171652,6.584396102337552
Passengership,12375.0,-2.021689980172225,6.444351636090306
Passengership,12406.25,-2.0146826020673765,6.172151123998869
Passengership,12437.5,-2.074658209343977,6.1318776648739695
Passengership,12468.75,-2.0953097059721926,6.0838768375416254
Passengership,12500.0,-1.9488178464388102,6.223658808998813
Passengership,12531.25,-1.8206510378376066,6.045081616499032
Passengership,12562.5,-1.7575703633621125,6.1875821771001265
Passengership,12593.75,-1.6044895857880968,6.192835698729566
Passengership,12625.0,-1.4933265137889635,6.17931909831824
Passengership,12656.25,-1.318599978046921,6.342350076141538
Passengership,12687.5,-1.2031313024991779,6.683991446454489
Passengership,12718.75,-1.0782805841309404,6.7508615518725446
Passengership,12750.0,-0.8298269739811832,7.035612261386226
Passengership,12781.25,-0.654417244672542,7.2279544786066126
Passengership,12812.5,-0.006374028298587841,7.866181944124533
Passengership,12843.75,0.5397888874376615,8.831293880278285
Passengership,12875.0,1.6943500992023028,10.93608915523177
Passengership,12906.25,1.9089623409105818,11.214211209215055
Passengership,12937.5,1.2213547628269747,9.960200859650161
Passengership,12968.75,1.173487173692806,9.609749610491916
Passengership,13000.0,1.7300878353095956,10.635698769909322
Passengership,13031.25,0.6518601683370712,8.492839234340346
Passengership,13062.5,0.3295512814023912,7.289625172247173
Passengership,13093.75,0.23529896564942243,6.6299115491389555
Passengership,13125.0,0.27405592183025995,6.499524343683468
Passengership,13156.25,-0.5400506315303831,4.432741108124243
Passengership,13187.5,-0.51631597186075,3.7493549296677715
Passengership,13218.75,-0.4419299936758806,2.8767562197725427
Passengership,13250.0,-0.29134577650087057,2.621296058443361
Passengership,13281.25,-0.16584471119246091,2.2746212062780216
Passengership,13312.5,-0.12975404663668874,1.9897189417876362
Passengership,13343.75,-0.045819333000754116,1.8433744482759027
Passengership,13375.0,0.01825716731942308,1.6175059807716898
Passengership,13406.25,0.004198710318457921,1.4949375710318074
Passengership,13437.5,0.04638759944314393,1.3330592446034544
Passengership,13468.75,0.07562102969252964,1.2251475822322149
Passengership,13500.0,0.09984965608935745,1.1244362920442983
Passengership,13531.25,0.11127136326049455,1.100060915692564
Passengership,13562.5,0.14858879970327465,1.0208261286351885
Passengership,13593.75,0.15921135082365628,1.0166439279949662
Passengership,13625.0,0.17050918716952296,0.9812679726276075
Passengership,13656.25,0.20155078988579495,0.9572438483090357
Passengership,13687.5,0.21119240890820407,0.9540325263671556
Passengership,13718.75,0.22616227697109395,0.9359837441285702
Passengership,13750.0,0.24448012126848445,0.9395108672729168
Passengership,13781.25,0.24107455883545753,0.9324948455326564
Passengership,13812.5,0.249847111513803,0.9270431690210833
Passengership,13843.75,0.26218948078369714,0.932909455768541
Passengership,13875.0,0.2537011378365779,0.9210234201035422
Passengership,13906.25,0.27796752646292533,0.9433993865786429
Passengership,13937.5,0.27188180525033784,0.9220469851262602
Passengership,13968.75,0.28105320285902363,0.9388836351917529
Passengership,14000.0,0.2888408006728012,0.9317685205250863
Passengership,14031.25,0.2870016097330516,0.9401401378106222
Passengership,14062.5,0.2967798324622022,0.9336647488693552
Passengership,14093.75,0.29447096032270664,0.9383822587726532
Passengership,14125.0,0.30316946462617606,0.9339135016664464
Passengership,14156.25,0.30394613716667923,0.9369421193560021
Passengership,14187.5,0.30587096078678366,0.9345420652893442
Passengership,14218.75,0.3130037688729161,0.93602301525716
Passengership,14250.0,0.31376777639193376,0.9332872225542383
Passengership,14281.25,0.3174753494392002,0.935750768964381
Passengership,14312.5,0.3207888910590328,0.928700569873569
Passengership,14343.75,0.3249447958634635,0.9323443818344231
Passengership,14375.0,0.3280895052499365,0.9292541301205475
Passengership,14406.25,0.3331156377466528,0.9302244421144799
Passengership,14437.5,0.3371234339111363,0.9279768657939376
Passengership,14468.75,0.33991040138758355,0.9254669355436533
Passengership,14500.0,0.34559186097556677,0.9247141697490604
Passengership,14531.25,0.3504207804257676,0.9238681224592448
Passengership,14562.5,0.3549502997764762,0.9216283964015546
Passengership,14593.75,0.361029782026568,0.9206344521192092
Passengership,14625.0,0.3659159184454216,0.9188039167034386
Passengership,14656.25,0.37234640761427984,0.9168113929493081
Passengership,14687.5,0.37853291442371384,0.9157858581227092
Passengership,14718.75,0.385404401986791,0.9138909321008977
Passengership,14750.0,0.3924723968175375,0.9124356960301141
Passengership,14781.25,0.40006130302713305,0.9101779058748768
Passengership,14812.5,0.4084774171602016,0.9090816324859983
Passengership,14843.75,0.41687485620428283,0.9072763477527893
Passengership,14875.0,0.4264121521381935,0.9057891723073235
Passengership,14906.25,0.43618710874192346,0.9043039172622652
Passengership,14937.5,0.44687412977727287,0.9029186040579386
Passengership,14968.75,0.4583891701408359,0.9017508139340439
Passengership,15000.0,0.4705406652747447,0.9007038028365898
Passengership,15031.25,0.4837508627030481,0.9000094814346631
Passengership,15062.5,0.49792219550509065,0.8994588500216844
Passengership,15093.75,0.5131934392105927,0.8994856512028288
Passengership,15125.0,0.5296114154817431,0.8998703278251756
Passengership,15156.25,0.5474426885272137,0.9008888956879918
Passengership,15187.5,0.5666222007603328,0.9025824337440074
Passengership,15218.75,0.5874345364146145,0.9052241203935247
Passengership,15250.0,0.6099491546958088,0.9088300594149898
Passengership,15281.25,0.6343853000268085,0.913715364698752
Passengership,15312.5,0.6608898722672001,0.920054915828923
Passengership,15343.75,0.6896986201377888,0.9281697440991105
Passengership,15375.0,0.7209872833982277,0.9382479930828036
Passengership,15406.25,0.7550380927390805,0.9507402691746988
Passengership,15437.5,0.7920590516573557,0.9658699903113491
Passengership,15468.75,0.8323237405972252,0.984074368790462
Passengership,15500.0,0.8760979909981051,1.0056696505522877
Passengership,15531.25,0.9236380973049378,1.0310208052135965
Passengership,15562.5,0.9751944647199547,1.0604315532640132
Passengership,15593.75,1.0309798440691404,1.0941368808575103
Passengership,15625.0,1.0911509206021877,1.1322942317151965
Passengership,15656.25,1.1557716333457448,1.1749088483761014
Passengership,15687.5,1.2247634211944352,1.221828997159123
Passengership,15718.75,1.2978399275534585,1.2726846768016948
Passengership,15750.0,1.3744192634018468,1.3268649225395392
Passengership,15781.25,1.4535022901131085,1.3834593866347265
Passengership,15812.5,1.5335255466982232,1.4412098422845645
Passengership,15843.75,1.6121877168034544,1.4984106887490205
